5109;Por Ti Montelibano ;70;14-DIC-10 1;7 58.408 ; 75 25.502;;
5749;Por Ti Montelibano ;70;23-MAR-11 1;7 58.355 ;75 25.513;;
5751;Por Ti Montelibano ;70;23-MAR-11 1;7 58.392;75 25.483;;
5759;Por Ti Montelibano ;70;23-MAR-11 1;7 58.296;75 25.561;;
5760;Por Ti Montelibano ;70;23-MAR-11 1;7 58.314;75 25.555;;
5766;Por Ti Montelibano ;70;23-MAR-11 1;7 58.345 ; 75 25.522;;
5767;Por Ti Montelibano ;70;23-MAR-11 1;7 58.321; 75 25.541;;
5768;Por Ti Montelibano ;70;23-MAR-11 1;7 58.285; 75 25.572;;
5769;Por Ti Montelibano ;70;23-MAR-11 1;7 58.368; 75 25.503;;
5773;Por Ti Montelibano ;70;23-MAR-11 1;7 58.386 ;75 25.477;;
5775;Por Ti Montelibano ;70;23-MAR-11 1;7 58.304;75 25.570;;
5777;Por Ti Montelibano ;70;23-MAR-11 1;7 58.379;75 25.494;;
5778;Por Ti Montelibano ;70;23-MAR-11 1;7 58.333; 75 25.532;;
5777;Por Ti Montelibano ;70; 23-MAR-11 1;797.299;7.542.489;;
5775;Por Ti Montelibano ;70; 23-MAR-11 1;797.173;7.542.617;;
5773;Por Ti Montelibano ;70; 23-MAR-11 1;797.310;7.542.462;;
5769;Por Ti Montelibano ;70; 23-MAR-11 1;797.281;7.542.504;;
5768;Por Ti Montelibano ;70; 23-MAR-11 1;797.141;7.542.620;;
5767;Por Ti Montelibano ;70; 23-MAR-11 1;797.202;7.542.568;;
5767;Por Ti Montelibano ;70; 23-MAR-11 1;797.202;7.542.568;;
5766;Por Ti Montelibano ;70; 23-MAR-11 1;797.242;7.542.537;;
5760;Por Ti Montelibano ;70; 23-MAR-11 1;797.190;7.542.592;;
5759;Por Ti Montelibano ;70; 23-MAR-11 1;797.161;7.542.601;;
5751;Por Ti Montelibano ;70; 23-MAR-11 1;797.319;7.542.472;;
5749;Por Ti Montelibano ;70; 23-MAR-11 1;797.258;7.542.522;;
5109;Por Ti Montelibano ;70; 14-DIC-10 1;797.347;7.542.503;;
5102;Por Ti Montelibano ;70;14-dic;797.346;7.542.488;;
5162;Piñalito;70; 16-DIC-10 18:58:30;797.440;7.542.450;;
5135;Piñalito;70;16/12/2010 18:49;797.444;7.542.413;;
5146;Piñalito;70;16/12/2010 18:48;797.458;7.542.443;;
5818;Piñalito;70; 14-MAY-11 8:14:21;797.721;7.542.425;;
5178;Muza Nader II;70; 22-DIC-10 13:30:;797.408;7.541.925;;
5187;Muza Nader II;70; 22-DIC-10 13:28:;797.392;7.541.903;;
5188;Muza Nader II;70; 22-DIC-10 13:27:;797.378;7.541.892;;
5173;Muza Nader II;70; 22-DIC-10 13:25:;797.390;7.541.871;;
5265;Muza Nader II;70; 05-ENE-11 19:12:;797.424;7.541.879;;
5173;Muza Nader II;70;22/12/2010 13:25;7 58.434;75 25.122;;
5188;Muza Nader II;70;22/12/2010 13:27;7 58.427;75 25.135;;
5187;Muza Nader II;70;22/12/2010 13:28;7 58.435; 75 25.142;;
5178;Muza Nader II;70;22/12/2010 13:30;7 58.445;75 25.155;;
5523;Nuevo Horizonte ;70;07/02/2011 08:34;7 58.437;75 25.197;;
5507;Nuevo Horizonte ;70;07/02/2011 08:36;7 58.447;75 25.177;;
5183;Nuevo Horizonte ;70;22/12/2010 13:03;7 58.450; 75 25.163;;
5185;Nuevo Horizonte ;70;22/12/2010 13:03;7 58.458;75 25.157;;
5229;Nuevo Horizonte ;70;23/12/2010 15:05;7 58.460; 75 25.150;;
5115;Nuevo Horizonte ;70;24/12/2010 07:44;7 58.415;75 25.141;;
5211;Nuevo Horizonte ;70;24/12/2010 07:44;7 58.403; 75 25.155;;
5219;Nuevo Horizonte ;70;24/12/2010 07:45;7 58.414;75 25.167;;
5216;Nuevo Horizonte ;70;24/12/2010 07:46;7 58.428;75 25.158;;
5242;Nuevo Horizonte ;70;24/12/2010 07:47;7 58.439;75 25.168;;
5216;Nuevo Horizonte ;70;24/12/2010 07:46;7 58.428 ; 75 25.158;;
5219;Nuevo Horizonte ;70;24/12/2010 07:45;7 58.414;75 25.167;;
5211;Nuevo Horizonte ;70;24/12/2010 07:44;7 58.403; 75 25.155;;
5115;Nuevo Horizonte ;70;24/12/2010 07:44;7 58.415; 75 25.141;;
5229;Nuevo Horizonte ;70;23/12/2010 15:05;7 58.460; 75 25.150;;
5185;Nuevo Horizonte ;70;22/12/2010 13:03;7 58.458; 75 25.157;;
5183;Nuevo Horizonte ;70;22/12/2010 13:03;7 58.450; 75 25.163;;
5507;Nuevo Horizonte ;70;07/02/2011 08:36;7 58.447; 75 25.177;;
5523;Nuevo Horizonte ;70;07/02/2011 08:34;7 58.437; 75 25.197;;
